species	import_date	sample_id	plate_number	count	run	biol_repl	tech_repl	drug	concentration	control	NT_code	rare_species	rel_abundance	rel_to_standard_abundance	AUC	maxOD	finalOD	absolute_abundance
Eubacterium rectale	11042019	E12LM1844	2	1020	LM1844	1	2	Niclosamide	20	FALSE	NT5009	FALSE	0.040995136851412727	1.4245810055865922	0.9119578909483536	1.025468524747717	1.023546371936569	0.04196042359130663
Fusobacterium nucleatum subsp. nucleatum	11042019	E12LM1844	2	3645	LM1844	1	2	Niclosamide	20	FALSE	NT5025	FALSE	0.14649732727784254	5.090782122905028	0.9119578909483536	1.025468524747717	1.023546371936569	0.1499468078336399
Odoribacter splanchnicus	11042019	E12LM1844	2	0	LM1844	1	2	Niclosamide	20	FALSE	NT5081	TRUE	0	0	0.9119578909483536	1.025468524747717	1.023546371936569	0
Parabacteroides distasonis	11042019	E12LM1844	2	4	LM1844	1	2	Niclosamide	20	FALSE	NT5074	TRUE	1.607652425545597e-4	0.00558659217877095	0.9119578909483536	1.025468524747717	1.023546371936569	1.645506807502221e-4
Parabacteroides merdae	11042019	E12LM1844	2	129	LM1844	1	2	Niclosamide	20	FALSE	NT5071	FALSE	0.005184679072384551	0.18016759776536312	0.9119578909483536	1.025468524747717	1.023546371936569	0.005306759454194663
Prevotella copri	11042019	E12LM1844	2	0	LM1844	1	2	Niclosamide	20	FALSE	NT5019	TRUE	0	0	0.9119578909483536	1.025468524747717	1.023546371936569	0
Roseburia intestinalis	11042019	E12LM1844	2	2017	LM1844	1	2	Niclosamide	20	FALSE	NT5011	FALSE	0.08106587355813673	2.817039106145251	0.9119578909483536	1.025468524747717	1.023546371936569	0.08297468076829949
Ruminococcus bromii	11042019	E12LM1844	2	0	LM1844	1	2	Niclosamide	20	FALSE	NT5045	TRUE	0	0	0.9119578909483536	1.025468524747717	1.023546371936569	0
Ruminococcus gnavus	11042019	E12LM1844	2	437	LM1844	1	2	Niclosamide	20	FALSE	NT5046	FALSE	0.01756360274908565	0.6103351955307262	0.9119578909483536	1.025468524747717	1.023546371936569	0.017977161871961765
Ruminococcus torques	11042019	E12LM1844	2	1	LM1844	1	2	Niclosamide	20	FALSE	NT5047	TRUE	4.019131063863993e-5	0.0013966480446927375	0.9119578909483536	1.025468524747717	1.023546371936569	4.1137670187555526e-5
Streptococcus parasanguinis	11042019	E12LM1844	2	13	LM1844	1	2	Niclosamide	20	FALSE	NT5072	FALSE	5.224870383023191e-4	0.018156424581005588	0.9119578909483536	1.025468524747717	1.023546371936569	5.347897124382218e-4
Streptococcus salivarius	11042019	E12LM1844	2	3	LM1844	1	2	Niclosamide	20	FALSE	NT5038	FALSE	1.2057393191591978e-4	0.004189944134078212	0.9119578909483536	1.025468524747717	1.023546371936569	1.2341301056266658e-4
Veillonella parvula	11042019	E12LM1844	2	311	LM1844	1	2	Niclosamide	20	FALSE	NT5017	FALSE	0.012499497608617016	0.4343575418994413	0.9119578909483536	1.025468524747717	1.023546371936569	0.012793815428329766
Akkermansia muciniphila	11042019	D10LM1857	1	2	LM1857	1	2	Olanzapine	80	FALSE	NT5021	TRUE	1.0070493454179255e-4	0.0014367816091954023	0.9953939447494284	1.117053481331988	1.0302724520686175	1.0375351984578223e-4
Bacteroides fragilis	11042019	D10LM1857	1	441	LM1857	1	2	Olanzapine	80	FALSE	NT5003	FALSE	0.022205438066465258	0.31681034482758624	0.9953939447494284	1.117053481331988	1.0302724520686175	0.02287765112599498
Bacteroides thetaiotaomicron	11042019	D10LM1857	1	1392	LM1857	1	2	Olanzapine	80	FALSE	NT5004	FALSE	0.07009063444108761	1	0.9953939447494284	1.117053481331988	1.0302724520686175	0.07221244981266442
Bacteroides uniformis	11042019	D10LM1857	1	347	LM1857	1	2	Olanzapine	80	FALSE	NT5002	FALSE	0.017472306143001007	0.24928160919540232	0.9953939447494284	1.117053481331988	1.0302724520686175	0.018001235693243217
Bifidobacterium adolescentis	11042019	D10LM1857	1	5	LM1857	1	2	Olanzapine	80	FALSE	NT5022	TRUE	2.5176233635448137e-4	0.003591954022988506	0.9953939447494284	1.117053481331988	1.0302724520686175	2.5938379961445556e-4
Bifidobacterium longum subsp. longum	11042019	D10LM1857	1	0	LM1857	1	2	Olanzapine	80	FALSE	NT5028	TRUE	0	0	0.9953939447494284	1.117053481331988	1.0302724520686175	0
Bilophila wadsworthia	11042019	D10LM1857	1	10	LM1857	1	2	Olanzapine	80	FALSE	NT5036	TRUE	5.035246727089627e-4	0.007183908045977012	0.9953939447494284	1.117053481331988	1.0302724520686175	5.187675992289111e-4
Blautia obeum	11042019	D10LM1857	1	6	LM1857	1	2	Olanzapine	80	FALSE	NT5069	TRUE	3.0211480362537764e-4	0.004310344827586207	0.9953939447494284	1.117053481331988	1.0302724520686175	3.112605595373467e-4
Clostridium perfringens	11042019	D10LM1857	1	2614	LM1857	1	2	Olanzapine	80	FALSE	NT5032	FALSE	0.13162134944612286	1.877873563218391	0.9953939447494284	1.117053481331988	1.0302724520686175	0.13560585043843737
Collinsella aerofaciens	11042019	D10LM1857	1	29	LM1857	1	2	Olanzapine	80	FALSE	NT5073	FALSE	0.001460221550855992	0.020833333333333336	0.9953939447494284	1.117053481331988	1.0302724520686175	0.0015044260377638423
Coprococcus comes	11042019	D10LM1857	1	299	LM1857	1	2	Olanzapine	80	FALSE	NT5048	FALSE	0.015055387713997986	0.21479885057471265	0.9953939447494284	1.117053481331988	1.0302724520686175	0.015511151216944442
Dorea formicigenerans	11042019	D10LM1857	1	237	LM1857	1	2	Olanzapine	80	FALSE	NT5076	FALSE	0.011933534743202417	0.1702586206896552	0.9953939447494284	1.117053481331988	1.0302724520686175	0.012294792101725195
Eggerthella lenta	11042019	D10LM1857	1	303	LM1857	1	2	Olanzapine	80	FALSE	NT5024	FALSE	0.015256797583081572	0.21767241379310348	0.9953939447494284	1.117053481331988	1.0302724520686175	0.015718658256636008
Escherichia coli ED1a	11042019	D10LM1857	1	3186	LM1857	1	2	Olanzapine	80	FALSE	NT5078	FALSE	0.16042296072507553	2.288793103448276	0.9953939447494284	1.117053481331988	1.0302724520686175	0.1652793571143311
Eubacterium rectale	11042019	D10LM1857	1	87	LM1857	1	2	Olanzapine	80	FALSE	NT5009	FALSE	0.004380664652567976	0.0625	0.9953939447494284	1.117053481331988	1.0302724520686175	0.004513278113291526
Fusobacterium nucleatum subsp. nucleatum	11042019	D10LM1857	1	1943	LM1857	1	2	Olanzapine	80	FALSE	NT5025	FALSE	0.09783484390735146	1.3958333333333335	0.9953939447494284	1.117053481331988	1.0302724520686175	0.10079654453017743
Odoribacter splanchnicus	11042019	D10LM1857	1	3	LM1857	1	2	Olanzapine	80	FALSE	NT5081	TRUE	1.5105740181268882e-4	0.0021551724137931034	0.9953939447494284	1.117053481331988	1.0302724520686175	1.5563027976867334e-4
Parabacteroides distasonis	11042019	D10LM1857	1	3	LM1857	1	2	Olanzapine	80	FALSE	NT5074	TRUE	1.5105740181268882e-4	0.0021551724137931034	0.9953939447494284	1.117053481331988	1.0302724520686175	1.5563027976867334e-4
Parabacteroides merdae	11042019	D10LM1857	1	748	LM1857	1	2	Olanzapine	80	FALSE	NT5071	FALSE	0.03766364551863041	0.5373563218390804	0.9953939447494284	1.117053481331988	1.0302724520686175	0.03880381642232255
Prevotella copri	11042019	D10LM1857	1	0	LM1857	1	2	Olanzapine	80	FALSE	NT5019	TRUE	0	0	0.9953939447494284	1.117053481331988	1.0302724520686175	0
Roseburia intestinalis	11042019	D10LM1857	1	429	LM1857	1	2	Olanzapine	80	FALSE	NT5011	FALSE	0.0216012084592145	0.3081896551724138	0.9953939447494284	1.117053481331988	1.0302724520686175	0.022255130006920285
Ruminococcus bromii	11042019	D10LM1857	1	0	LM1857	1	2	Olanzapine	80	FALSE	NT5045	TRUE	0	0	0.9953939447494284	1.117053481331988	1.0302724520686175	0
Ruminococcus gnavus	11042019	D10LM1857	1	122	LM1857	1	2	Olanzapine	80	FALSE	NT5046	FALSE	0.006143001007049346	0.08764367816091954	0.9953939447494284	1.117053481331988	1.0302724520686175	0.006328964710592716
Ruminococcus torques	11042019	D10LM1857	1	3	LM1857	1	2	Olanzapine	80	FALSE	NT5047	TRUE	1.5105740181268882e-4	0.0021551724137931034	0.9953939447494284	1.117053481331988	1.0302724520686175	1.5563027976867334e-4
Streptococcus parasanguinis	11042019	D10LM1857	1	1602	LM1857	1	2	Olanzapine	80	FALSE	NT5072	FALSE	0.08066465256797584	1.1508620689655173	0.9953939447494284	1.117053481331988	1.0302724520686175	0.08310656939647157
Streptococcus salivarius	11042019	D10LM1857	1	555	LM1857	1	2	Olanzapine	80	FALSE	NT5038	FALSE	0.027945619335347432	0.39870689655172414	0.9953939447494284	1.117053481331988	1.0302724520686175	0.028791601757204566
Veillonella parvula	11042019	D10LM1857	1	4250	LM1857	1	2	Olanzapine	80	FALSE	NT5017	FALSE	0.21399798590130917	3.0531609195402303	0.9953939447494284	1.117053481331988	1.0302724520686175	0.22047622967228722
Akkermansia muciniphila	11042019	B3LM1847	2	0	LM1847	1	1	Omeprazole	5	FALSE	NT5021	TRUE	0	0	1.0106514683411594	1.072265625	1.0224609375000002	0
Bacteroides fragilis	11042019	B3LM1847	2	180	LM1847	1	1	Omeprazole	5	FALSE	NT5003	FALSE	0.013619854721549637	0.23498694516971277	1.0106514683411594	1.072265625	1.0224609375000002	0.013925769427209446
Bacteroides thetaiotaomicron	11042019	B3LM1847	2	830	LM1847	1	1	Omeprazole	5	FALSE	NT5004	FALSE	0.06280266343825666	1.08355091383812	1.0106514683411594	1.072265625	1.0224609375000002	0.06421327013657689
Bacteroides uniformis	11042019	B3LM1847	2	181	LM1847	1	1	Omeprazole	5	FALSE	NT5002	FALSE	0.013695520581113802	0.23629242819843344	1.0106514683411594	1.072265625	1.0224609375000002	0.014003134812916165
Bifidobacterium adolescentis	11042019	B3LM1847	2	0	LM1847	1	1	Omeprazole	5	FALSE	NT5022	TRUE	0	0	1.0106514683411594	1.072265625	1.0224609375000002	0
Bifidobacterium longum subsp. longum	11042019	B3LM1847	2	0	LM1847	1	1	Omeprazole	5	FALSE	NT5028	TRUE	0	0	1.0106514683411594	1.072265625	1.0224609375000002	0
Bilophila wadsworthia	11042019	B3LM1847	2	3	LM1847	1	1	Omeprazole	5	FALSE	NT5036	TRUE	2.2699757869249396e-4	0.00391644908616188	1.0106514683411594	1.072265625	1.0224609375000002	2.3209615712015746e-4
Blautia obeum	11042019	B3LM1847	2	3	LM1847	1	1	Omeprazole	5	FALSE	NT5069	TRUE	2.2699757869249396e-4	0.00391644908616188	1.0106514683411594	1.072265625	1.0224609375000002	2.3209615712015746e-4
Clostridium perfringens	11042019	B3LM1847	2	4425	LM1847	1	1	Omeprazole	5	FALSE	NT5032	FALSE	0.33482142857142855	5.776762402088773	1.0106514683411594	1.072265625	1.0224609375000002	0.3423418317522322
Collinsella aerofaciens	11042019	B3LM1847	2	22	LM1847	1	1	Omeprazole	5	FALSE	NT5073	FALSE	0.0016646489104116223	0.028720626631853787	1.0106514683411594	1.072265625	1.0224609375000002	0.0017020384855478213
Coprococcus comes	11042019	B3LM1847	2	135	LM1847	1	1	Omeprazole	5	FALSE	NT5048	FALSE	0.010214891041162228	0.17624020887728462	1.0106514683411594	1.072265625	1.0224609375000002	0.010444327070407086
Dorea formicigenerans	11042019	B3LM1847	2	156	LM1847	1	1	Omeprazole	5	FALSE	NT5076	FALSE	0.011803874092009685	0.20365535248041775	1.0106514683411594	1.072265625	1.0224609375000002	0.012069000170248187
Eggerthella lenta	11042019	B3LM1847	2	146	LM1847	1	1	Omeprazole	5	FALSE	NT5024	FALSE	0.01104721549636804	0.1906005221932115	1.0106514683411594	1.072265625	1.0224609375000002	0.011295346313180996
Escherichia coli ED1a	11042019	B3LM1847	2	1805	LM1847	1	1	Omeprazole	5	FALSE	NT5078	FALSE	0.13657687651331718	2.356396866840731	1.0106514683411594	1.072265625	1.0224609375000002	0.13964452120062804
Eubacterium rectale	11042019	B3LM1847	2	23	LM1847	1	1	Omeprazole	5	FALSE	NT5009	FALSE	0.0017403147699757869	0.03002610966057441	1.0106514683411594	1.072265625	1.0224609375000002	0.0017794038712545402
Fusobacterium nucleatum subsp. nucleatum	11042019	B3LM1847	2	1978	LM1847	1	1	Omeprazole	5	FALSE	NT5025	FALSE	0.14966707021791767	2.582245430809399	1.0106514683411594	1.072265625	1.0224609375000002	0.15302873292789046
Odoribacter splanchnicus	11042019	B3LM1847	2	0	LM1847	1	1	Omeprazole	5	FALSE	NT5081	TRUE	0	0	1.0106514683411594	1.072265625	1.0224609375000002	0
Parabacteroides distasonis	11042019	B3LM1847	2	26	LM1847	1	1	Omeprazole	5	FALSE	NT5074	TRUE	0.001967312348668281	0.033942558746736295	1.0106514683411594	1.072265625	1.0224609375000002	0.002011500028374698
Parabacteroides merdae	11042019	B3LM1847	2	336	LM1847	1	1	Omeprazole	5	FALSE	NT5071	FALSE	0.025423728813559324	0.4386422976501306	1.0106514683411594	1.072265625	1.0224609375000002	0.025994769597457633
Prevotella copri	11042019	B3LM1847	2	3	LM1847	1	1	Omeprazole	5	FALSE	NT5019	TRUE	2.2699757869249396e-4	0.00391644908616188	1.0106514683411594	1.072265625	1.0224609375000002	2.3209615712015746e-4
Roseburia intestinalis	11042019	B3LM1847	2	144	LM1847	1	1	Omeprazole	5	FALSE	NT5011	FALSE	0.010895883777239709	0.18798955613577023	1.0106514683411594	1.072265625	1.0224609375000002	0.011140615541767556
Ruminococcus bromii	11042019	B3LM1847	2	0	LM1847	1	1	Omeprazole	5	FALSE	NT5045	TRUE	0	0	1.0106514683411594	1.072265625	1.0224609375000002	0
Ruminococcus gnavus	11042019	B3LM1847	2	34	LM1847	1	1	Omeprazole	5	FALSE	NT5046	FALSE	0.002572639225181598	0.044386422976501305	1.0106514683411594	1.072265625	1.0224609375000002	0.002630423114028451
Ruminococcus torques	11042019	B3LM1847	2	0	LM1847	1	1	Omeprazole	5	FALSE	NT5047	TRUE	0	0	1.0106514683411594	1.072265625	1.0224609375000002	0
Streptococcus parasanguinis	11042019	B3LM1847	2	283	LM1847	1	1	Omeprazole	5	FALSE	NT5072	FALSE	0.021413438256658597	0.36945169712793735	1.0106514683411594	1.072265625	1.0224609375000002	0.021894404155001518
Streptococcus salivarius	11042019	B3LM1847	2	34	LM1847	1	1	Omeprazole	5	FALSE	NT5038	FALSE	0.002572639225181598	0.044386422976501305	1.0106514683411594	1.072265625	1.0224609375000002	0.002630423114028451
Veillonella parvula	11042019	B3LM1847	2	1533	LM1847	1	1	Omeprazole	5	FALSE	NT5017	FALSE	0.1159957627118644	2.0013054830287205	1.0106514683411594	1.072265625	1.0224609375000002	0.11860113628840045
Akkermansia muciniphila	11042019	B2LM1857	2	0	LM1857	1	1	Omeprazole	20	FALSE	NT5021	TRUE	0	0	0.9930538922155688	1.0956866633614275	1.0034705007436786	0
Bacteroides fragilis	11042019	B2LM1857	2	518	LM1857	1	1	Omeprazole	20	FALSE	NT5003	FALSE	0.019504480759093307	0.5749167591564929	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.019572171074072806
Bacteroides thetaiotaomicron	11042019	B2LM1857	2	1384	LM1857	1	1	Omeprazole	20	FALSE	NT5004	FALSE	0.05211235785827246	1.5360710321864595	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.052293213834974435
Bacteroides uniformis	11042019	B2LM1857	2	207	LM1857	1	1	Omeprazole	20	FALSE	NT5002	FALSE	0.007794261616085548	0.2297447280799112	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.007821311606820598
Bifidobacterium adolescentis	11042019	B2LM1857	2	1	LM1857	1	1	Omeprazole	20	FALSE	NT5022	TRUE	3.7653437758867384e-5	0.0011098779134295228	0.9930538922155688	1.0956866633614275	1.0034705007436786	3.7784114042611586e-5
Bifidobacterium longum subsp. longum	11042019	B2LM1857	2	0	LM1857	1	1	Omeprazole	20	FALSE	NT5028	TRUE	0	0	0.9930538922155688	1.0956866633614275	1.0034705007436786	0
Bilophila wadsworthia	11042019	B2LM1857	2	5	LM1857	1	1	Omeprazole	20	FALSE	NT5036	TRUE	1.8826718879433693e-4	0.0055493895671476145	0.9930538922155688	1.0956866633614275	1.0034705007436786	1.8892057021305795e-4
Blautia obeum	11042019	B2LM1857	2	13	LM1857	1	1	Omeprazole	20	FALSE	NT5069	TRUE	4.89494690865276e-4	0.014428412874583798	0.9930538922155688	1.0956866633614275	1.0034705007436786	4.911934825539507e-4
Clostridium perfringens	11042019	B2LM1857	2	6314	LM1857	1	1	Omeprazole	20	FALSE	NT5032	FALSE	0.23774380600948866	7.007769145394007	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.23856889606504958
Collinsella aerofaciens	11042019	B2LM1857	2	63	LM1857	1	1	Omeprazole	20	FALSE	NT5073	FALSE	0.0023721665788086453	0.06992230854605994	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.0023803991846845303
Coprococcus comes	11042019	B2LM1857	2	351	LM1857	1	1	Omeprazole	20	FALSE	NT5048	FALSE	0.013216356653362451	0.3895671476137625	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.013262224028956666
Dorea formicigenerans	11042019	B2LM1857	2	142	LM1857	1	1	Omeprazole	20	FALSE	NT5076	FALSE	0.0053467881617591684	0.15760266370699225	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.005365344194050846
Eggerthella lenta	11042019	B2LM1857	2	391	LM1857	1	1	Omeprazole	20	FALSE	NT5024	FALSE	0.014722494163717147	0.4339622641509434	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.01477358859066113
Escherichia coli ED1a	11042019	B2LM1857	2	5042	LM1857	1	1	Omeprazole	20	FALSE	NT5078	FALSE	0.18984863318020936	5.596004439511654	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.19050750300284766
Eubacterium rectale	11042019	B2LM1857	2	86	LM1857	1	1	Omeprazole	20	FALSE	NT5009	FALSE	0.0032381956472625952	0.09544950055493896	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.003249433807664597
Fusobacterium nucleatum subsp. nucleatum	11042019	B2LM1857	2	4380	LM1857	1	1	Omeprazole	20	FALSE	NT5025	FALSE	0.16492205738383914	4.86126526082131	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.16549441950663876
Odoribacter splanchnicus	11042019	B2LM1857	2	2	LM1857	1	1	Omeprazole	20	FALSE	NT5081	TRUE	7.530687551773477e-5	0.0022197558268590455	0.9930538922155688	1.0956866633614275	1.0034705007436786	7.556822808522317e-5
Parabacteroides distasonis	11042019	B2LM1857	2	6	LM1857	1	1	Omeprazole	20	FALSE	NT5074	TRUE	2.2592062655320432e-4	0.006659267480577137	0.9930538922155688	1.0956866633614275	1.0034705007436786	2.2670468425566956e-4
Parabacteroides merdae	11042019	B2LM1857	2	498	LM1857	1	1	Omeprazole	20	FALSE	NT5071	FALSE	0.018751412003915956	0.5527192008879023	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.018816488793220572
Prevotella copri	11042019	B2LM1857	2	1	LM1857	1	1	Omeprazole	20	FALSE	NT5019	TRUE	3.7653437758867384e-5	0.0011098779134295228	0.9930538922155688	1.0956866633614275	1.0034705007436786	3.7784114042611586e-5
Roseburia intestinalis	11042019	B2LM1857	2	464	LM1857	1	1	Omeprazole	20	FALSE	NT5011	FALSE	0.017471195120114465	0.5149833518312985	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.017531828915771777
Ruminococcus bromii	11042019	B2LM1857	2	0	LM1857	1	1	Omeprazole	20	FALSE	NT5045	TRUE	0	0	0.9930538922155688	1.0956866633614275	1.0034705007436786	0
Ruminococcus gnavus	11042019	B2LM1857	2	57	LM1857	1	1	Omeprazole	20	FALSE	NT5046	FALSE	0.002146245952255441	0.0632630410654828	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.0021536945004288605
Ruminococcus torques	11042019	B2LM1857	2	0	LM1857	1	1	Omeprazole	20	FALSE	NT5047	TRUE	0	0	0.9930538922155688	1.0956866633614275	1.0034705007436786	0
Streptococcus parasanguinis	11042019	B2LM1857	2	901	LM1857	1	1	Omeprazole	20	FALSE	NT5072	FALSE	0.03392574742073951	1	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.03404348675239304
Streptococcus salivarius	11042019	B2LM1857	2	415	LM1857	1	1	Omeprazole	20	FALSE	NT5038	FALSE	0.015626176669929964	0.46059933407325193	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.01568040732768381
Veillonella parvula	11042019	B2LM1857	2	3944	LM1857	1	1	Omeprazole	20	FALSE	NT5017	FALSE	0.14850515852097296	4.377358490566038	0.9930538922155688	1.0956866633614275	1.0034705007436786	0.1490205457840601
Akkermansia muciniphila	11042019	H8LM1857	1	3	LM1857	1	2	Nifurtimox	20	FALSE	NT5021	TRUE	2.3205445544554454e-4	0.006224066390041493	0.9235969204599428	1.099899091826438	1.082744702320888	2.512557322836219e-4
Bacteroides fragilis	11042019	H8LM1857	1	1980	LM1857	1	2	Nifurtimox	20	FALSE	NT5003	FALSE	0.1531559405940594	4.107883817427386	0.9235969204599428	1.099899091826438	1.082744702320888	0.16582878330719047
Bacteroides thetaiotaomicron	11042019	H8LM1857	1	482	LM1857	1	2	Nifurtimox	20	FALSE	NT5004	FALSE	0.03728341584158416	1	0.9235969204599428	1.099899091826438	1.082744702320888	0.040368420986901916
Bacteroides uniformis	11042019	H8LM1857	1	126	LM1857	1	2	Nifurtimox	20	FALSE	NT5002	FALSE	0.009746287128712871	0.26141078838174275	0.9235969204599428	1.099899091826438	1.082744702320888	0.01055274075591212
Bifidobacterium adolescentis	11042019	H8LM1857	1	15	LM1857	1	2	Nifurtimox	20	FALSE	NT5022	TRUE	0.0011602722772277227	0.03112033195020747	0.9235969204599428	1.099899091826438	1.082744702320888	0.0012562786614181095
Bifidobacterium longum subsp. longum	11042019	H8LM1857	1	0	LM1857	1	2	Nifurtimox	20	FALSE	NT5028	TRUE	0	0	0.9235969204599428	1.099899091826438	1.082744702320888	0
Bilophila wadsworthia	11042019	H8LM1857	1	11	LM1857	1	2	Nifurtimox	20	FALSE	NT5036	TRUE	8.508663366336634e-4	0.02282157676348548	0.9235969204599428	1.099899091826438	1.082744702320888	9.212710183732803e-4
Blautia obeum	11042019	H8LM1857	1	0	LM1857	1	2	Nifurtimox	20	FALSE	NT5069	TRUE	0	0	0.9235969204599428	1.099899091826438	1.082744702320888	0
Clostridium perfringens	11042019	H8LM1857	1	55	LM1857	1	2	Nifurtimox	20	FALSE	NT5032	FALSE	0.004254331683168317	0.1141078838174274	0.9235969204599428	1.099899091826438	1.082744702320888	0.004606355091866402
Collinsella aerofaciens	11042019	H8LM1857	1	201	LM1857	1	2	Nifurtimox	20	FALSE	NT5073	FALSE	0.015547648514851485	0.4170124481327801	0.9235969204599428	1.099899091826438	1.082744702320888	0.01683413406300267
Coprococcus comes	11042019	H8LM1857	1	11	LM1857	1	2	Nifurtimox	20	FALSE	NT5048	FALSE	8.508663366336634e-4	0.02282157676348548	0.9235969204599428	1.099899091826438	1.082744702320888	9.212710183732803e-4
