id	drug	concentration	community	technical_replicate	sample_type	plate_number	time_point	area_drug	IS	area_is	IS_count	y	time
MZ006A_Dienestrol_2000_C1_tech2_SN_P7_t7.5_POS	Dienestrol	20	C1	tech2	SN	P7	t7.5	295768	area_is_sulfamethoxazole	595735	42	0.8200204284879685	7.5
MZ006A_Dienestrol_2000_C1_tech1_WC_P7_t7.5_POS	Dienestrol	20	C1	tech1	WC	P7	t7.5	324219	area_is_sulfamethoxazole	607101	42	0.8820721636925181	7.5
MZ006A_Dienestrol_2000_C2_tech1_SN_P7_t7.5_POS	Dienestrol	20	C2	tech1	SN	P7	t7.5	293182	area_is_sulfamethoxazole	569231	42	0.8781412776776875	7.5
MZ006A_Dienestrol_2000_C2_tech2_SN_P8_t7.5_POS	Dienestrol	20	C2	tech2	SN	P8	t7.5	267320	area_is_sulfamethoxazole	633597	42	0.719339605666471	7.5
MZ006A_Dienestrol_2000_C2_tech1_WC_P8_t7.5_POS	Dienestrol	20	C2	tech1	WC	P8	t7.5	349794	area_is_sulfamethoxazole	599241	42	0.995236895855658	7.5
MZ006A_Dienestrol_2000_C2_tech2_WC_P8_t7.5_POS	Dienestrol	20	C2	tech2	WC	P8	t7.5	304620	area_is_sulfamethoxazole	573875	42	0.9050170066258495	7.5
MZ006A_Mecillinam_2000_C1_tech1_SN_P7_t7.5_POS	Mecillinam	20	C1	tech1	SN	P7	t7.5	2034813	area_is_caffeine	269225	44	0.3351182668804659	7.5
MZ006A_Mecillinam_2000_C1_tech2_SN_P7_t7.5_POS	Mecillinam	20	C1	tech2	SN	P7	t7.5	1842392	area_is_caffeine	240754	44	0.33931066562133183	7.5
MZ006A_Mecillinam_2000_C1_tech1_WC_P7_t7.5_POS	Mecillinam	20	C1	tech1	WC	P7	t7.5	1910008	area_is_caffeine	251673	44	0.3365019177327148	7.5
MZ006A_Mecillinam_2000_C1_tech2_WC_P7_t7.5_POS	Mecillinam	20	C1	tech2	WC	P7	t7.5	1561440	area_is_caffeine	224201	44	0.3087996068207627	7.5
MZ006A_Mecillinam_2000_C2_tech1_SN_P7_t7.5_POS	Mecillinam	20	C2	tech1	SN	P7	t7.5	1873828	area_is_caffeine	255743	44	0.3241727142801456	7.5
MZ006A_Mecillinam_2000_C2_tech2_SN_P8_t7.5_POS	Mecillinam	20	C2	tech2	SN	P8	t7.5	1878097	area_is_caffeine	268645	44	0.3093069977484868	7.5
MZ006A_Mecillinam_2000_C2_tech1_WC_P8_t7.5_POS	Mecillinam	20	C2	tech1	WC	P8	t7.5	1930905	area_is_caffeine	259196	44	0.32959688655347036	7.5
MZ006A_Mecillinam_2000_C2_tech2_WC_P8_t7.5_POS	Mecillinam	20	C2	tech2	WC	P8	t7.5	1870746	area_is_caffeine	247700	44	0.3341483394555204	7.5
MZ006A_Aprepitant_0500_C1_tech1_SN_P2_t7.5_POS	Aprepitant	5	C1	tech1	SN	P2	t7.5	930093	area_is_2-amino-cpb	338448	88	0.08211497624980174	7.5
MZ006A_Aprepitant_0500_C1_tech1_WC_P3_t7.5_POS	Aprepitant	5	C1	tech1	WC	P3	t7.5	2682932	area_is_2-amino-cpb	340574	88	0.23538897791991187	7.5
MZ006A_Aprepitant_0500_C1_tech2_SN_P2_t7.5_POS	Aprepitant	5	C1	tech2	SN	P2	t7.5	544947	area_is_2-amino-cpb	325535	88	0.050020096492897126	7.5
MZ006A_Aprepitant_0500_C1_tech2_WC_P3_t7.5_POS	Aprepitant	5	C1	tech2	WC	P3	t7.5	2103640	area_is_2-amino-cpb	327698	88	0.19181632989876865	7.5
MZ006A_Aprepitant_0500_C2_tech1_SN_P3_t7.5_POS	Aprepitant	5	C2	tech1	SN	P3	t7.5	565948	area_is_2-amino-cpb	321646	88	0.2463189242020032	7.5
MZ006A_Aprepitant_0500_C2_tech2_SN_P3_t7.5_POS	Aprepitant	5	C2	tech2	SN	P3	t7.5	447770	area_is_2-amino-cpb	320093	88	0.1958295476457215	7.5
MZ006A_Aprepitant_0500_C2_tech2_WC_P3_t7.5_POS	Aprepitant	5	C2	tech2	WC	P3	t7.5	2000610	area_is_2-amino-cpb	301005	88	0.9304394802816802	7.5
MZ006A_Mefloquine_2000_C1_tech1_SN_P7_t7.5_POS	Mefloquine	20	C1	tech1	SN	P7	t7.5	10541444	area_is_caffeine	223682	44	0.48255367519428416	7.5
MZ006A_Mefloquine_2000_C1_tech1_WC_P7_t7.5_POS	Mefloquine	20	C1	tech1	WC	P7	t7.5	16145877	area_is_caffeine	209301	44	0.7898905084270161	7.5
MZ006A_Mefloquine_2000_C1_tech2_SN_P7_t7.5_POS	Mefloquine	20	C1	tech2	SN	P7	t7.5	8490136	area_is_caffeine	224739	44	0.3868234213791101	7.5
MZ006A_Mefloquine_2000_C1_tech2_WC_P7_t7.5_POS	Mefloquine	20	C1	tech2	WC	P7	t7.5	15785610	area_is_caffeine	218675	44	0.7391605714980086	7.5
MZ006A_Mefloquine_2000_C2_tech1_SN_P7_t7.5_POS	Mefloquine	20	C2	tech1	SN	P7	t7.5	7374928	area_is_caffeine	199271	44	0.3693730534338298	7.5
MZ006A_Mefloquine_2000_C2_tech1_WC_P8_t7.5_POS	Mefloquine	20	C2	tech1	WC	P8	t7.5	16177811	area_is_caffeine	215708	44	0.7485227944303946	7.5
MZ006A_Mefloquine_2000_C2_tech2_SN_P8_t7.5_POS	Mefloquine	20	C2	tech2	SN	P8	t7.5	7641379	area_is_caffeine	230333	44	0.3311060386358751	7.5
MZ006A_Mefloquine_2000_C2_tech2_WC_P8_t7.5_POS	Mefloquine	20	C2	tech2	WC	P8	t7.5	17714140	area_is_caffeine	224970	44	0.7858632671012925	7.5
MZ006A_Methotrexate_2000_C1_tech1_SN_P7_t7.5_POS	Methotrexate	20	C1	tech1	SN	P7	t7.5	1520412	area_is_sulfamethoxazole	694634	44	0.9783769556977054	7.5
MZ006A_Methotrexate_2000_C1_tech1_WC_P7_t7.5_POS	Methotrexate	20	C1	tech1	WC	P7	t7.5	1451596	area_is_sulfamethoxazole	616272	44	1.0528688807649336	7.5
MZ006A_Methotrexate_2000_C1_tech2_SN_P7_t7.5_POS	Methotrexate	20	C1	tech2	SN	P7	t7.5	1481189	area_is_sulfamethoxazole	679566	44	0.9742710525189824	7.5
MZ006A_Methotrexate_2000_C1_tech2_WC_P7_t7.5_POS	Methotrexate	20	C1	tech2	WC	P7	t7.5	1431970	area_is_sulfamethoxazole	602169	44	1.0629589391029228	7.5
MZ006A_Methotrexate_2000_C2_tech1_SN_P7_t7.5_POS	Methotrexate	20	C2	tech1	SN	P7	t7.5	1201219	area_is_sulfamethoxazole	608116	44	0.843569956194689	7.5
MZ006A_Methotrexate_2000_C2_tech1_WC_P8_t7.5_POS	Methotrexate	20	C2	tech1	WC	P8	t7.5	1305848	area_is_sulfamethoxazole	662707	44	0.8415044393800596	7.5
MZ006A_Methotrexate_2000_C2_tech2_SN_P8_t7.5_POS	Methotrexate	20	C2	tech2	SN	P8	t7.5	1375100	area_is_sulfamethoxazole	656489	44	0.8945243554264249	7.5
MZ006A_Methotrexate_2000_C2_tech2_WC_P8_t7.5_POS	Methotrexate	20	C2	tech2	WC	P8	t7.5	1332183	area_is_sulfamethoxazole	648505	44	0.877275295577804	7.5
MZ006A_Oxolinic acid_2000_C1_tech1_SN_P7_t7.5_POS	Oxolinic acid	20	C1	tech1	SN	P7	t7.5	2394395	area_is_sulfamethoxazole	672361	43	0.8222713280708893	7.5
MZ006A_Oxolinic acid_2000_C1_tech2_SN_P7_t7.5_POS	Oxolinic acid	20	C1	tech2	SN	P7	t7.5	2575884	area_is_sulfamethoxazole	629320	43	0.9450975385047912	7.5
MZ006A_Oxolinic acid_2000_C1_tech1_WC_P7_t7.5_POS	Oxolinic acid	20	C1	tech1	WC	P7	t7.5	2480447	area_is_sulfamethoxazole	624654	43	0.9168795598567175	7.5
MZ006A_Oxolinic acid_2000_C2_tech1_SN_P7_t7.5_POS	Oxolinic acid	20	C2	tech1	SN	P7	t7.5	1908951	area_is_sulfamethoxazole	637959	43	0.9182078634061819	7.5
MZ006A_Oxolinic acid_2000_C2_tech2_SN_P8_t7.5_POS	Oxolinic acid	20	C2	tech2	SN	P8	t7.5	2356633	area_is_sulfamethoxazole	671906	43	1.0762729642363293	7.5
MZ006A_Oxolinic acid_2000_C2_tech1_WC_P8_t7.5_POS	Oxolinic acid	20	C2	tech1	WC	P8	t7.5	2103547	area_is_sulfamethoxazole	612107	43	1.0545419708923611	7.5
MZ006A_Oxolinic acid_2000_C2_tech2_WC_P8_t7.5_POS	Oxolinic acid	20	C2	tech2	WC	P8	t7.5	2483790	area_is_sulfamethoxazole	670378	43	1.1369310207915242	7.5
MZ006A_Simvastatin_2000_C1_tech1_SN_P7_t7.5_POS	Simvastatin	20	C1	tech1	SN	P7	t7.5	576879	area_is_warfarin	3911112	43	0.3536898158852676	7.5
MZ006A_Simvastatin_2000_C1_tech2_SN_P7_t7.5_POS	Simvastatin	20	C1	tech2	SN	P7	t7.5	548237	area_is_warfarin	4283889	43	0.30687973538743585	7.5
MZ006A_Simvastatin_2000_C1_tech1_WC_P7_t7.5_POS	Simvastatin	20	C1	tech1	WC	P7	t7.5	1376423	area_is_warfarin	4205820	43	0.7847644427251582	7.5
MZ006A_Simvastatin_2000_C1_tech2_WC_P7_t7.5_POS	Simvastatin	20	C1	tech2	WC	P7	t7.5	1200587	area_is_warfarin	4165254	43	0.6911785062975084	7.5
MZ006A_Simvastatin_2000_C2_tech1_SN_P7_t7.5_POS	Simvastatin	20	C2	tech1	SN	P7	t7.5	631142	area_is_warfarin	4262518	43	0.42562766495936627	7.5
MZ006A_Simvastatin_2000_C2_tech2_SN_P8_t7.5_POS	Simvastatin	20	C2	tech2	SN	P8	t7.5	450825	area_is_warfarin	4469873	43	0.28992241937810675	7.5
MZ006A_Simvastatin_2000_C2_tech1_WC_P8_t7.5_POS	Simvastatin	20	C2	tech1	WC	P8	t7.5	1827498	area_is_warfarin	4839670	43	1.0854508259320863	7.5
MZ006A_Simvastatin_2000_C2_tech2_WC_P8_t7.5_POS	Simvastatin	20	C2	tech2	WC	P8	t7.5	1373484	area_is_warfarin	4224999	43	0.9344713413596317	7.5
MZ006A_Tamoxifen_2000_C1_tech1_SN_P7_t7.5_POS	Tamoxifen	20	C1	tech1	SN	P7	t7.5	1838342	area_is_sulfamethoxazole	628484	43	0.16004606180400707	7.5
MZ006A_Tamoxifen_2000_C1_tech2_SN_P7_t7.5_POS	Tamoxifen	20	C1	tech2	SN	P7	t7.5	2001068	area_is_sulfamethoxazole	589452	43	0.18574892536746787	7.5
MZ006A_Tamoxifen_2000_C1_tech1_WC_P7_t7.5_POS	Tamoxifen	20	C1	tech1	WC	P7	t7.5	8687505	area_is_sulfamethoxazole	591859	43	0.8031371589312855	7.5
MZ006A_Tamoxifen_2000_C1_tech2_WC_P7_t7.5_POS	Tamoxifen	20	C1	tech2	WC	P7	t7.5	3159129	area_is_sulfamethoxazole	599943	43	0.28811792493069255	7.5
MZ006A_Tamoxifen_2000_C2_tech1_SN_P7_t7.5_POS	Tamoxifen	20	C2	tech1	SN	P7	t7.5	2881745	area_is_sulfamethoxazole	636858	43	0.20212203138707655	7.5
MZ006A_Tamoxifen_2000_C2_tech2_SN_P8_t7.5_POS	Tamoxifen	20	C2	tech2	SN	P8	t7.5	2378768	area_is_sulfamethoxazole	643976	43	0.16499968691075198	7.5
MZ006A_Tamoxifen_2000_C2_tech1_WC_P8_t7.5_POS	Tamoxifen	20	C2	tech1	WC	P8	t7.5	13546643	area_is_sulfamethoxazole	619158	43	0.9773067803444688	7.5
MZ006A_Tamoxifen_2000_C2_tech2_WC_P8_t7.5_POS	Tamoxifen	20	C2	tech2	WC	P8	t7.5	10760251	area_is_sulfamethoxazole	747955	43	0.6426102478158486	7.5
SD006_Niclosamide_20_C1_SN_tech1_t7.5_P7-F1	Niclosamide	20	C1	tech1	SN	P7	t7.5	263760	area_is_13c-niclosamide	2555287	44	0.19768349118185088	7.5
SD006_Niclosamide_20_C1_SN_tech2_t7.5_P7-A4	Niclosamide	20	C1	tech2	SN	P7	t7.5	215463	area_is_13c-niclosamide	2648320	44	0.15581289463275355	7.5
SD006_Niclosamide_20_C1_WC_tech1_t7.5_P7-D6	Niclosamide	20	C1	tech1	WC	P7	t7.5	178783	area_is_13c-niclosamide	2672537	44	0.12811608167526156	7.5
SD006_Niclosamide_20_C1_WC_tech2_t7.5_P7-G8	Niclosamide	20	C1	tech2	WC	P7	t7.5	141857	area_is_13c-niclosamide	2472136	44	0.10989541308036448	7.5
SD006_Niclosamide_20_C2_SN_tech1_t7.5_P7-B11	Niclosamide	20	C2	tech1	SN	P7	t7.5	115385	area_is_13c-niclosamide	2598267	44	0.07205620199751463	7.5
SD006_Niclosamide_20_C2_SN_tech2_t7.5_P8-C2	Niclosamide	20	C2	tech2	SN	P8	t7.5	237819	area_is_13c-niclosamide	2053690	44	0.18789596354185953	7.5
SD006_Niclosamide_20_C2_WC_tech1_t7.5_P8-F4	Niclosamide	20	C2	tech1	WC	P8	t7.5	221173	area_is_13c-niclosamide	2244312	44	0.15990228413001878	7.5
SD006_Niclosamide_20_C2_WC_tech2_t7.5_P8-A7	Niclosamide	20	C2	tech2	WC	P8	t7.5	185263	area_is_13c-niclosamide	2125162	44	0.1414498336311781	7.5
SD002_Nifurtimox_20_C1_SN_tech1_t7.5_P7-G1	Nifurtimox	20	C1	tech1	SN	P7	t7.5	0	area_is_sulfamethoxazole	362145	43	0	7.5
SD002_Nifurtimox_20_C1_SN_tech2_t7.5_P7-B4	Nifurtimox	20	C1	tech2	SN	P7	t7.5	0	area_is_sulfamethoxazole	345010	43	0	7.5
SD002_Nifurtimox_20_C1_WC_tech1_t7.5_P7-E6	Nifurtimox	20	C1	tech1	WC	P7	t7.5	0	area_is_sulfamethoxazole	349694	43	0	7.5
SD002_Nifurtimox_20_C1_WC_tech2_t7.5_P7-H8	Nifurtimox	20	C1	tech2	WC	P7	t7.5	0	area_is_sulfamethoxazole	343954	43	0	7.5
SD002_Nifurtimox_20_C2_SN_tech1_t7.5_P7-C11	Nifurtimox	20	C2	tech1	SN	P7	t7.5	0	area_is_sulfamethoxazole	352394	43	0	7.5
SD002_Nifurtimox_20_C2_SN_tech2_t7.5_P8-D2	Nifurtimox	20	C2	tech2	SN	P8	t7.5	0	area_is_sulfamethoxazole	368861	43	0	7.5
SD002_Nifurtimox_20_C2_WC_tech1_t7.5_P8-G4	Nifurtimox	20	C2	tech1	WC	P8	t7.5	0	area_is_sulfamethoxazole	317007	43	0	7.5
SD002_Nifurtimox_20_C2_WC_tech2_t7.5_P8-B7	Nifurtimox	20	C2	tech2	WC	P8	t7.5	0	area_is_sulfamethoxazole	341734	43	0	7.5
MZ006A_Chlorpromazine_2000_C1_tech1_SN_P6_t7.5_POS	Chlorpromazine	20	C1	tech1	SN	P6	t7.5	42485284	none	1	NA	0.6702517414636159	7.5
MZ006A_Chlorpromazine_2000_C1_tech2_SN_P7_t7.5_POS	Chlorpromazine	20	C1	tech2	SN	P7	t7.5	38250020	none	1	NA	0.6034358277096168	7.5
MZ006A_Chlorpromazine_2000_C1_tech1_WC_P7_t7.5_POS	Chlorpromazine	20	C1	tech1	WC	P7	t7.5	40269394	none	1	NA	0.6352936573563798	7.5
MZ006A_Chlorpromazine_2000_C1_tech2_WC_P7_t7.5_POS	Chlorpromazine	20	C1	tech2	WC	P7	t7.5	38777815	none	1	NA	0.6117623700927579	7.5
MZ006A_Chlorpromazine_2000_C2_tech1_SN_P7_t7.5_POS	Chlorpromazine	20	C2	tech1	SN	P7	t7.5	36000094	none	1	NA	0.649837231993046	7.5
MZ006A_Chlorpromazine_2000_C2_tech2_SN_P8_t7.5_POS	Chlorpromazine	20	C2	tech2	SN	P8	t7.5	41748162	none	1	NA	0.7535955332471429	7.5
MZ006A_Chlorpromazine_2000_C2_tech1_WC_P8_t7.5_POS	Chlorpromazine	20	C2	tech1	WC	P8	t7.5	42158892	none	1	NA	0.7610096151741652	7.5
MZ006A_Chlorpromazine_2000_C2_tech2_WC_P8_t7.5_POS	Chlorpromazine	20	C2	tech2	WC	P8	t7.5	45255528	none	1	NA	0.816906951629176	7.5
MZ006A_Ebselen_2000_C1_tech1_SN_P7_t7.5_POS	Ebselen	20	C1	tech1	SN	P7	t7.5	99242	none	1	NA	0.14081753117390983	7.5
MZ006A_Ebselen_2000_C1_tech2_SN_P7_t7.5_POS	Ebselen	20	C1	tech2	SN	P7	t7.5	0	none	1	NA	0	7.5
MZ006A_Ebselen_2000_C1_tech1_WC_P7_t7.5_POS	Ebselen	20	C1	tech1	WC	P7	t7.5	117162	none	1	NA	0.16624477123997525	7.5
MZ006A_Ebselen_2000_C1_tech2_WC_P7_t7.5_POS	Ebselen	20	C1	tech2	WC	P7	t7.5	320512	none	1	NA	0.4547843508959129	7.5
MZ006A_Ebselen_2000_C2_tech1_SN_P7_t7.5_POS	Ebselen	20	C2	tech1	SN	P7	t7.5	119159	none	1	NA	0.16088870286107773	7.5
MZ006A_Ebselen_2000_C2_tech2_SN_P8_t7.5_POS	Ebselen	20	C2	tech2	SN	P8	t7.5	115400	none	1	NA	0.15581329408746608	7.5
MZ006A_Ebselen_2000_C2_tech1_WC_P8_t7.5_POS	Ebselen	20	C2	tech1	WC	P8	t7.5	544778	none	1	NA	0.7355602662598059	7.5
MZ006A_Ebselen_2000_C2_tech2_WC_P8_t7.5_POS	Ebselen	20	C2	tech2	WC	P8	t7.5	487384	none	1	NA	0.658066780983757	7.5
MZ006A_Azithromycin_0250_C1_tech1_SN_P2_t7.5_POS	Azithromycin	2.5	C1	tech1	SN	P2	t7.5	2219151	none	1	NA	0.9896557021851886	7.5
MZ006A_Azithromycin_0250_C1_tech2_SN_P3_t7.5_POS	Azithromycin	2.5	C1	tech2	SN	P3	t7.5	2358106	none	1	NA	1.0516242694873428	7.5
MZ006A_Azithromycin_0250_C1_tech1_WC_P3_t7.5_POS	Azithromycin	2.5	C1	tech1	WC	P3	t7.5	2427579	none	1	NA	1.0826065463120886	7.5
MZ006A_Azithromycin_0250_C1_tech2_WC_P3_t7.5_POS	Azithromycin	2.5	C1	tech2	WC	P3	t7.5	2176883	none	1	NA	0.9708058054364034	7.5
MZ006A_Azithromycin_0250_C2_tech1_SN_P3_t7.5_POS	Azithromycin	2.5	C2	tech1	SN	P3	t7.5	1612706	none	1	NA	0.5618232310097957	7.5
MZ006A_Azithromycin_0250_C2_tech2_SN_P3_t7.5_POS	Azithromycin	2.5	C2	tech2	SN	P3	t7.5	2117511	none	1	NA	0.7376836644241316	7.5
MZ006A_Azithromycin_0250_C2_tech1_WC_P3_t7.5_POS	Azithromycin	2.5	C2	tech1	WC	P3	t7.5	1696965	none	1	NA	0.5911767918086359	7.5
MZ006A_Azithromycin_0250_C2_tech2_WC_P3_t7.5_POS	Azithromycin	2.5	C2	tech2	WC	P3	t7.5	2236717	none	1	NA	0.7792118165335389	7.5
MZ006A_Chlorpromazine_0500_C1_tech1_SN_P2_t7.5_POS	Chlorpromazine	5	C1	tech1	SN	P2	t7.5	26444246	none	1	NA	0.7851492730236781	7.5
MZ006A_Chlorpromazine_0500_C1_tech2_SN_P2_t7.5_POS	Chlorpromazine	5	C1	tech2	SN	P2	t7.5	24577010	none	1	NA	0.7297096515663811	7.5
MZ006A_Chlorpromazine_0500_C1_tech1_WC_P3_t7.5_POS	Chlorpromazine	5	C1	tech1	WC	P3	t7.5	29102387	none	1	NA	0.8640714504132105	7.5
MZ006A_Chlorpromazine_0500_C1_tech2_WC_P3_t7.5_POS	Chlorpromazine	5	C1	tech2	WC	P3	t7.5	28681677	none	1	NA	0.8515802585428206	7.5
MZ006A_Chlorpromazine_0500_C2_tech1_SN_P3_t7.5_POS	Chlorpromazine	5	C2	tech1	SN	P3	t7.5	24993970	none	1	NA	0.7624372458088245	7.5
MZ006A_Chlorpromazine_0500_C2_tech2_SN_P3_t7.5_POS	Chlorpromazine	5	C2	tech2	SN	P3	t7.5	22279405	none	1	NA	0.6796298541792023	7.5
MZ006A_Chlorpromazine_0500_C2_tech1_WC_P3_t7.5_POS	Chlorpromazine	5	C2	tech1	WC	P3	t7.5	28942884	none	1	NA	0.8828982655706274	7.5
MZ006A_Chlorpromazine_0500_C2_tech2_WC_P3_t7.5_POS	Chlorpromazine	5	C2	tech2	WC	P3	t7.5	29198922	none	1	NA	0.8907086657408445	7.5
MZ006A_Doxycycline_0250_C1_tech1_SN_P2_t7.5_POS	Doxycycline	2.5	C1	tech1	SN	P2	t7.5	454421	none	1	NA	0.6319148122525179	7.5
MZ006A_Doxycycline_0250_C1_tech2_SN_P3_t7.5_POS	Doxycycline	2.5	C1	tech2	SN	P3	t7.5	394501	none	1	NA	0.5485904598344499	7.5
MZ006A_Doxycycline_0250_C1_tech1_WC_P3_t7.5_POS	Doxycycline	2.5	C1	tech1	WC	P3	t7.5	472724	none	1	NA	0.6573668419973092	7.5
MZ006A_Doxycycline_0250_C1_tech2_WC_P3_t7.5_POS	Doxycycline	2.5	C1	tech2	WC	P3	t7.5	403617	none	1	NA	0.5612671086435805	7.5
MZ006A_Doxycycline_0250_C2_tech1_SN_P3_t7.5_POS	Doxycycline	2.5	C2	tech1	SN	P3	t7.5	347201	none	1	NA	0.49888283327849275	7.5
MZ006A_Doxycycline_0250_C2_tech2_SN_P3_t7.5_POS	Doxycycline	2.5	C2	tech2	SN	P3	t7.5	413395	none	1	NA	0.5939950313022213	7.5
MZ006A_Doxycycline_0250_C2_tech1_WC_P3_t7.5_POS	Doxycycline	2.5	C2	tech1	WC	P3	t7.5	343781	none	1	NA	0.4939687365742424	7.5
MZ006A_Doxycycline_0250_C2_tech2_WC_P3_t7.5_POS	Doxycycline	2.5	C2	tech2	WC	P3	t7.5	438885	none	1	NA	0.6306208573230817	7.5
MZ006A_Olanzapine_0500_C1_tech1_SN_P2_t7.5_POS	Olanzapine	5	C1	tech1	SN	P2	t7.5	5232200	none	1	NA	1.0419302134570936	7.5
MZ006A_Olanzapine_0500_C1_tech2_SN_P3_t7.5_POS	Olanzapine	5	C1	tech2	SN	P3	t7.5	4676282	none	1	NA	0.9312257754760072	7.5
MZ006A_Olanzapine_0500_C1_tech1_WC_P3_t7.5_POS	Olanzapine	5	C1	tech1	WC	P3	t7.5	5482701	none	1	NA	1.0918144993026682	7.5
MZ006A_Olanzapine_0500_C1_tech2_WC_P3_t7.5_POS	Olanzapine	5	C1	tech2	WC	P3	t7.5	4641156	none	1	NA	0.9242308516049981	7.5
MZ006A_Olanzapine_0500_C2_tech1_SN_P3_t7.5_POS	Olanzapine	5	C2	tech1	SN	P3	t7.5	4333466	none	1	NA	0.7780503863171221	7.5
MZ006A_Olanzapine_0500_C2_tech2_SN_P3_t7.5_POS	Olanzapine	5	C2	tech2	SN	P3	t7.5	4751300	none	1	NA	0.853070221505959	7.5
MZ006A_Olanzapine_0500_C2_tech1_WC_P3_t7.5_POS	Olanzapine	5	C2	tech1	WC	P3	t7.5	4876246	none	1	NA	0.875503600138393	7.5
MZ006A_Olanzapine_0500_C2_tech2_WC_P3_t7.5_POS	Olanzapine	5	C2	tech2	WC	P3	t7.5	4916762	none	1	NA	0.882778028840966	7.5
MZ006A_Sertindole_8000_C1_tech1_SN_P5_t10_POS.d	Sertindole	80	C1	tech1	SN	P5	t10	1063478	area_is_warfarin	1484975	43	0.32169207537389766	10
MZ006A_Sertindole_8000_C1_tech2_SN_P5_t10_POS.d	Sertindole	80	C1	tech2	SN	P5	t10	1028158	area_is_warfarin	1641223	43	0.28139945966541635	10
MZ006A_Sertindole_8000_C1_tech1_WC_P5_t10_POS.d	Sertindole	80	C1	tech1	WC	P5	t10	1234767	area_is_warfarin	1527778	43	0.3630410685975721	10
MZ006A_Sertindole_8000_C1_tech2_WC_P5_t10_POS.d	Sertindole	80	C1	tech2	WC	P5	t10	682915	area_is_warfarin	1496826	43	0.20493980955331342	10
MZ006A_Sertindole_8000_C2_tech1_SN_P5_t10_POS.d	Sertindole	80	C2	tech1	SN	P5	t10	1315324	area_is_warfarin	1506961	43	0.4971607370715516	10
MZ006A_Sertindole_8000_C2_tech2_SN_P5_t10_POS.d	Sertindole	80	C2	tech2	SN	P5	t10	922104	area_is_warfarin	1423317	43	0.3690152897380927	10
MZ006A_Sertindole_8000_C2_tech1_WC_P5_t10_POS.d	Sertindole	80	C2	tech1	WC	P5	t10	2146324	area_is_warfarin	1453672	43	0.8409979712923891	10
MZ006A_Sertindole_8000_C2_tech2_WC_P5_t10_POS.d	Sertindole	80	C2	tech2	WC	P5	t10	2351443	area_is_warfarin	1510474	43	0.886721611296034	10
MZ006A_Amlodipine_8000_C1_tech1_SN_P5_t10_POS.d	Amlodipine	80	C1	tech1	SN	P5	t10	704097	area_is_caffeine	177416	44	0.4667078840440886	10
MZ006A_Amlodipine_8000_C1_tech2_SN_P5_t10_POS.d	Amlodipine	80	C1	tech2	SN	P5	t10	818911	area_is_caffeine	172239	44	0.5591272211811815	10
MZ006A_Amlodipine_8000_C1_tech1_WC_P5_t10_POS.d	Amlodipine	80	C1	tech1	WC	P5	t10	1224980	area_is_caffeine	194804	44	0.739497235739605	10
MZ006A_Amlodipine_8000_C1_tech2_WC_P5_t10_POS.d	Amlodipine	80	C1	tech2	WC	P5	t10	1236502	area_is_caffeine	185424	44	0.7842134826103078	10
MZ006A_Amlodipine_8000_C2_tech1_SN_P5_t10_POS.d	Amlodipine	80	C2	tech1	SN	P5	t10	1089603	area_is_caffeine	160034	44	0.7719248495433634	10
MZ006A_Amlodipine_8000_C2_tech2_SN_P5_t10_POS.d	Amlodipine	80	C2	tech2	SN	P5	t10	832120	area_is_caffeine	151926	44	0.6209731877615756	10
MZ006A_Amlodipine_8000_C2_tech1_WC_P5_t10_POS.d	Amlodipine	80	C2	tech1	WC	P5	t10	1683801	area_is_caffeine	167655	44	1.138657851315324	10
MZ006A_Amlodipine_8000_C2_tech2_WC_P5_t10_POS.d	Amlodipine	80	C2	tech2	WC	P5	t10	724901	area_is_caffeine	111006	44	0.7403741333195129	10
MZ006A_Entacapone_8000_C1_tech1_SN_P5_t10_POS.d	Entacapone	80	C1	tech1	SN	P5	t10	1059	area_is_caffeine	174813	44	9.703998020892578e-4	10
MZ006A_Entacapone_8000_C1_tech2_SN_P5_t10_POS.d	Entacapone	80	C1	tech2	SN	P5	t10	0	area_is_caffeine	177072	44	0	10
MZ006A_Entacapone_8000_C1_tech1_WC_P5_t10_POS.d	Entacapone	80	C1	tech1	WC	P5	t10	0	area_is_caffeine	173510	44	0	10
MZ006A_Entacapone_8000_C1_tech2_WC_P5_t10_POS.d	Entacapone	80	C1	tech2	WC	P5	t10	0	area_is_caffeine	174932	44	0	10
MZ006A_Entacapone_8000_C2_tech1_SN_P5_t10_POS.d	Entacapone	80	C2	tech1	SN	P5	t10	0	area_is_caffeine	166772	44	0	10
MZ006A_Entacapone_8000_C2_tech2_SN_P5_t10_POS.d	Entacapone	80	C2	tech2	SN	P5	t10	813	area_is_caffeine	156732	44	0.00101050449256718	10
MZ006A_Entacapone_8000_C2_tech1_WC_P5_t10_POS.d	Entacapone	80	C2	tech1	WC	P5	t10	0	area_is_caffeine	154779	44	0	10
MZ006A_Entacapone_8000_C2_tech2_WC_P5_t10_POS.d	Entacapone	80	C2	tech2	WC	P5	t10	737	area_is_caffeine	161446	44	8.892944400367741e-4	10
MZ006A_Felodipine_8000_C1_tech1_SN_P5_t10_POS.d	Felodipine	80	C1	tech1	SN	P5	t10	60582	area_is_caffeine	150604	43	0.8060067299609123	10
